LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT_PAYMENT_NEXT_MONTH,NUM_DELAYED_MONTHS,MAX_PAYMENT_DELAY,HAS_PAYMENT_DELAY,RECENT_DELAY,AVG_BILL_AMT,MAX_BILL_AMT,AVG_PAY_AMT,TOTAL_PAY_AMT,ZERO_PAYMENT_MONTHS,CREDIT_UTILIZATION,AVG_CREDIT_UTILIZATION,PAYMENT_TO_BILL_RATIO,BILL_CHANGE
70000,2,2,2,23,0,0,0,0,0,0,68410,67449,66767,65528,47888,44198,2413,2605,2013,2003,1607,1606,0,0,0,0,0,60040.0,68410,2041.1666666666667,12247,0,0.9772857142857143,0.8577142857142858,0.033996779924494784,24212
90000,2,1,2,23,-1,-1,-2,-1,-1,-1,3030,0,0,4220,1130,212,0,0,4220,1130,212,298,0,0,0,0,0,1432.0,4220,976.6666666666666,5860,2,0.033666666666666664,0.015911111111111112,0.6820297951582868,2818
60000,2,2,2,24,0,0,0,0,0,0,57674,59213,60764,60070,40479,39871,2500,2505,2000,3003,1500,2100,0,0,0,0,0,53011.833333333336,60764,2268.0,13608,0,0.9612333333333334,0.8835305555555556,0.04278290067312015,17803
60000,2,1,2,24,0,0,0,0,0,0,22504,23547,24877,21465,21218,21300,1420,1750,1338,761,925,887,0,0,0,0,0,22485.166666666668,24877,1180.1666666666667,7081,0,0.37506666666666666,0.3747527777777778,0.052486454032658565,1204
50000,2,1,2,22,0,0,0,0,0,0,49772,50537,49556,49902,38391,29427,1778,2110,1456,1360,1057,1069,0,0,0,0,0,44597.5,50537,1471.6666666666667,8830,0,0.99544,0.89195,0.03299886017527141,20345
100000,2,1,2,23,-1,-1,-1,0,-1,-1,4357,1897,4153,2972,1990,1861,1901,4153,1000,1990,1861,0,0,0,0,0,0,2871.6666666666665,4357,1817.5,10905,1,0.04357,0.028716666666666665,0.6329077190946024,2496
50000,2,2,1,24,0,0,0,0,0,0,34983,34922,37248,30640,16158,0,1700,3000,1200,2000,0,0,0,0,0,0,0,25658.5,37248,1316.6666666666667,7900,2,0.69966,0.51317,0.05131502880786744,34983
20000,2,2,2,24,3,2,2,2,2,2,322,322,322,322,322,322,0,0,0,0,0,0,1,6,3,1,1,322.0,322,0.0,0,6,0.0161,0.0161,0.0,0
80000,2,1,2,24,0,0,0,0,0,0,34106,33045,32318,30171,32950,30899,3000,3000,2000,5000,3000,6000,0,0,0,0,0,32248.166666666668,34106,3666.6666666666665,22000,0,0.426325,0.40310208333333336,0.11370155409351435,3207
300000,2,4,2,26,0,0,0,0,-2,-2,293880,242669,76777,34072,11632,15429,11128,47009,34044,11677,15483,6098,0,0,0,0,0,112409.83333333333,293880,20906.5,125439,0,0.9796,0.3746994444444444,0.18598461878335082,278451
100000,2,2,2,23,-1,-1,-1,0,-1,-1,892,2180,10876,11714,7177,10455,2180,10876,3000,7177,10455,2819,0,0,0,0,0,7215.666666666667,11714,6084.5,36507,0,0.00892,0.07215666666666667,0.8432346283549683,-9563
140000,2,2,2,25,0,0,-1,-1,-1,0,140286,143649,435,556,92556,94567,6500,436,621,94500,3500,3500,1,0,0,0,0,78674.83333333333,143649,18176.166666666668,109057,0,1.0020428571428572,0.5619630952380952,0.2310289821607503,45719
80000,2,2,2,23,2,0,0,0,0,0,71975,64153,47680,33336,24439,26187,3139,4000,3000,2000,2000,0,1,1,2,1,1,44628.333333333336,71975,2356.5,14139,1,0.8996875,0.5578541666666667,0.05280277850393995,45788
60000,2,3,2,23,0,0,0,0,0,0,30660,30286,29757,30122,30498,28647,1800,1630,3000,2000,2000,2000,0,0,0,0,0,29995.0,30660,2071.6666666666665,12430,0,0.511,0.4999166666666667,0.06906706673334444,2013
230000,2,2,2,23,1,-1,-1,-1,-1,-1,-15,6179,1502,708,2882,1939,6194,1502,708,2896,1939,365,0,1,1,1,1,2199.1666666666665,6179,2267.3333333333335,13604,0,-6.521739130434782e-05,0.00956159420289855,1.0309965896172795,-1954
120000,2,2,2,25,0,0,2,0,0,2,46953,48670,49587,50961,53597,55094,2500,2000,2500,4100,2500,0,0,2,2,1,0,50810.333333333336,55094,2266.6666666666665,13600,1,0.391275,0.42341944444444446,0.04461034828873391,-8141
50000,2,1,2,23,0,0,0,2,0,0,48771,50062,51016,48133,47822,48126,2106,4206,391,1700,1806,1700,0,1,2,1,0,48988.333333333336,51016,1984.8333333333333,11909,0,0.97542,0.9797666666666667,0.040516449494777666,645
60000,2,1,2,24,0,0,0,0,0,0,59267,60042,59225,59947,60107,57338,2694,2800,2300,2250,2081,2120,0,0,0,0,0,59321.0,60107,2374.1666666666665,14245,0,0.9877833333333333,0.9886833333333334,0.04002236419929985,1929
50000,2,2,2,24,-2,-2,-2,-1,0,0,50096,49917,0,24415,25305,25775,1000,0,24415,1295,1275,0,0,0,0,0,0,29251.333333333332,50096,4664.166666666667,27985,2,1.00192,0.5850266666666667,0.15945142101784535,24321
210000,2,2,1,25,0,0,0,0,0,0,7788,8801,9825,10838,12652,13060,1149,1173,1186,2000,1000,1000,0,0,0,0,0,10494.0,13060,1251.3333333333333,7508,0,0.037085714285714284,0.04997142857142857,0.11924274188425131,-5272
90000,2,2,2,23,0,0,0,0,0,0,13107,13740,14770,13306,10465,9704,1251,1281,1173,500,1000,1000,0,0,0,0,0,12515.333333333334,14770,1034.1666666666667,6205,0,0.14563333333333334,0.13905925925925927,0.08263197144835668,3403
20000,2,1,2,24,0,0,0,0,0,0,19403,18989,18914,19883,19293,19993,1300,1332,1301,700,1000,900,0,0,0,0,0,19412.5,19993,1088.8333333333333,6533,0,0.97015,0.970625,0.05608928954711311,-590
130000,2,2,2,22,0,0,0,0,0,0,34970,14867,10341,9788,7193,9006,2012,2000,2290,1005,4078,713,0,0,0,0,0,14360.833333333334,34970,2016.3333333333333,12098,0,0.269,0.11046794871794872,0.14040503684790806,25964
20000,2,2,2,22,0,0,0,0,0,0,16653,18062,18374,19222,18014,18627,2000,1700,1500,1000,1000,1000,0,0,0,0,0,18158.666666666668,19222,1366.6666666666667,8200,0,0.83265,0.9079333333333334,0.07526250091783537,-1974
90000,2,2,2,24,0,0,0,0,0,0,14329,14520,14747,4753,5152,4664,3000,1240,1220,1000,500,800,0,0,0,0,0,9694.166666666666,14747,1293.3333333333333,7760,0,0.1592111111111111,0.10771296296296295,0.13341356485859193,9665
30000,2,1,2,23,-1,-1,-1,-1,-1,0,23225,29801,10008,9336,24339,16710,30043,10024,9340,24363,5714,4,0,0,0,0,0,18903.166666666668,29801,13248.0,79488,0,0.7741666666666667,0.6301055555555556,0.7008349571059522,6515
30000,2,2,1,23,0,0,0,0,0,0,27222,27630,28618,28833,9895,12155,1450,1638,1053,2000,5155,4145,0,0,0,0,0,22392.166666666668,28833,2573.5,15441,0,0.9074,0.7464055555555555,0.114928583656487,15067
150000,2,2,2,24,1,-2,-2,-2,-1,-1,0,0,0,0,2000,2000,0,0,0,2000,2000,2000,0,1,1,1,1,666.6666666666666,2000,1000.0,6000,3,0.0,0.0044444444444444444,1.5,-2000
20000,2,1,2,24,0,0,0,0,0,0,20933,22202,21867,21813,21228,21614,2700,1400,1400,800,1783,1000,1,0,0,0,0,21609.5,22202,1513.8333333333333,9083,0,1.04665,1.080475,0.07005406572726501,-681
80000,2,3,1,25,0,0,0,0,0,0,63214,61943,61458,57045,50652,48476,2300,2215,1900,1800,1920,2300,0,0,0,0,0,57131.333333333336,63214,2072.5,12435,0,0.790175,0.7141416666666667,0.0362760656732441,14738
40000,2,2,2,25,0,0,0,2,0,0,34084,35169,37940,36824,37242,37900,1861,3755,0,1290,1337,1339,0,1,2,1,0,36526.5,37940,1597.0,9582,1,0.8521,0.9131625,0.043721681518897236,-3816
240000,2,1,2,27,-2,-1,-1,-1,-1,-2,5886,5055,8774,1854,-9584,-15483,5055,8774,1854,0,0,66971,0,0,0,0,0,-583.0,8774,13775.666666666666,82654,2,0.024525,-0.0024291666666666667,-23.628930817610062,21369
100000,2,4,2,27,0,0,0,0,0,0,152330,66107,60734,48816,28679,30231,3000,2231,1617,1000,2000,590,0,0,0,0,0,64482.833333333336,152330,1739.6666666666667,10438,0,1.5233,0.6448283333333333,0.02697875661997896,122099
100000,2,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0,0.0,0,6,0.0,0.0,0.0,0
150000,2,3,2,25,-2,-2,-2,-2,-2,-2,0,1145,2580,0,0,0,1145,2580,0,0,0,0,0,0,0,0,0,620.8333333333334,2580,620.8333333333334,3725,4,0.0,0.004138888888888889,1.0,0
270000,2,2,2,25,0,0,0,0,0,0,22579,23579,24613,25617,25434,25966,1380,1419,1423,910,942,951,0,0,0,0,0,24631.333333333332,25966,1170.8333333333333,7025,0,0.08362592592592592,0.09122716049382716,0.04753430589763716,-3387
400000,2,2,2,24,0,0,0,0,0,0,35660,37065,38142,38870,30059,27656,2000,1673,1401,990,964,975,0,0,0,0,0,34575.333333333336,38870,1333.8333333333333,8003,0,0.08915,0.08643833333333334,0.03857759867342807,8004
50000,2,1,2,25,0,0,0,0,0,0,38153,34476,25857,26621,27178,28038,1700,2000,1500,1000,1300,1300,0,0,0,0,0,30053.833333333332,38153,1466.6666666666667,8800,0,0.76306,0.6010766666666666,0.048801317635576165,10115
80000,2,1,2,25,-1,2,2,-2,-2,-2,259,259,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,86.33333333333333,259,0.0,0,6,0.0032375,0.0010791666666666666,0.0,259
20000,2,2,2,25,0,0,0,0,0,0,4120,5387,6440,7373,8246,11095,1500,1300,1200,1000,3000,406,0,0,0,0,0,7110.166666666667,11095,1401.0,8406,0,0.206,0.35550833333333337,0.1970417946133471,-6975
240000,2,3,2,25,0,-1,-1,-1,-1,-1,198768,2986,191142,98080,19380,100000,2986,191142,98080,79380,100000,50254,0,0,0,0,0,101726.0,198768,86973.66666666667,521842,0,0.8282,0.42385833333333334,0.8549797167554674,98768
70000,2,2,2,25,2,0,0,0,2,2,19112,20115,20837,22986,22319,23952,1629,1351,2500,0,2000,0,1,3,2,1,1,21553.5,23952,1246.6666666666667,7480,2,0.27302857142857145,0.3079071428571429,0.05784056727059024,-4840
50000,2,2,2,26,2,0,0,0,0,0,47510,32952,22289,22752,9325,9270,1744,1537,1000,187,185,0,0,1,2,1,1,24016.333333333332,47510,775.5,4653,1,0.9502,0.4803266666666666,0.0322905245041569,38240
70000,2,1,2,23,0,0,0,0,0,0,45707,40238,36620,32163,29620,23384,1931,1626,1760,841,1000,1000,0,0,0,0,0,34622.0,45707,1359.6666666666667,8158,0,0.6529571428571429,0.4946,0.03927175399071881,22323
170000,2,4,2,24,-2,-2,-1,-1,0,0,85663,-37,1740,97961,66257,12106,0,1777,114593,5823,439,497,0,0,0,0,0,43948.333333333336,97961,20521.5,123129,1,0.5039,0.25851960784313727,0.4669460351169934,73557
110000,2,3,2,26,1,3,2,0,0,0,117274,116911,112706,108302,46774,48300,3000,0,4400,2000,3000,4000,0,3,3,1,1,91711.16666666667,117274,2733.3333333333335,16400,1,1.0661272727272728,0.8337378787878789,0.02980371347000638,68974
100000,2,1,1,26,0,0,0,0,0,0,98530,95849,97235,93531,43975,45512,4301,4615,2729,1275,47052,1680,0,0,0,0,0,79105.33333333333,98530,10275.333333333334,61652,0,0.9853,0.7910533333333333,0.12989431812435742,53018
10000,2,1,2,23,3,2,2,0,0,0,7067,8092,7820,8824,8996,9182,1291,0,1295,467,479,480,1,3,3,1,1,8330.166666666666,9182,668.6666666666666,4012,1,0.7067,0.8330166666666666,0.0802705027910606,-2115
230000,2,2,2,23,1,3,2,2,2,2,5263,5021,3579,31053,30334,38203,3,8,30334,0,8507,14,0,6,3,1,1,18908.833333333332,38203,6477.666666666667,38866,1,0.022882608695652173,0.08221231884057971,0.34257357672340094,-32940
230000,2,2,2,23,-1,-1,-1,-1,-1,0,5049,1444,14019,1045,12525,12219,1444,14019,1045,12525,244,725,0,0,0,0,0,7716.833333333333,14019,5000.333333333333,30002,0,0.02195217391304348,0.03355144927536232,0.6479773654996652,-7170
60000,2,2,1,23,0,0,0,-1,-1,-1,43714,47653,51400,399,500,10400,5000,5000,399,500,10400,0,0,0,0,0,0,25677.666666666668,51400,3549.8333333333335,21299,1,0.7285666666666667,0.4279611111111111,0.13824594654239092,33314
50000,2,3,2,23,0,0,0,0,0,2,17976,18254,16428,16986,18579,17317,1564,1589,2000,3000,0,3000,0,1,2,1,0,17590.0,18579,1858.8333333333333,11153,1,0.35952,0.3518,0.10567557324237256,659
110000,2,1,2,23,0,0,0,0,0,0,50346,54489,58602,62001,65334,69097,5000,5000,5000,5000,5000,2707,0,0,0,0,0,59978.166666666664,69097,4617.833333333333,27707,0,0.4576909090909091,0.5452560606060606,0.0769919053877939,-18751
180000,2,3,2,42,0,0,0,0,0,0,102826,102646,82849,78064,73437,108072,5011,5006,5000,5005,42500,3000,0,0,0,0,0,91315.66666666667,108072,10920.333333333334,65522,0,0.5712555555555555,0.5073092592592593,0.11958882557575005,-5246
80000,2,2,2,24,-1,-1,0,-1,-1,-1,390,2463,3409,12091,3371,3558,2463,1789,12091,3371,4682,500,0,0,0,0,0,4213.666666666667,12091,4149.333333333333,24896,0,0.004875,0.05267083333333334,0.9847322205521714,-3168
30000,2,2,2,24,1,2,2,2,2,2,25193,24490,27474,27926,27189,28604,0,3400,1200,0,2500,1000,1,6,2,1,1,26812.666666666668,28604,1350.0,8100,2,0.8397666666666667,0.8937555555555556,0.05034933737785623,-3411
50000,2,3,2,24,1,2,0,0,0,0,50162,48982,43579,43825,28396,27437,0,2207,2300,1006,1000,1100,0,2,2,1,1,40396.833333333336,50162,1268.8333333333333,7613,1,1.00324,0.8079366666666667,0.031409227620976886,22725
190000,2,1,2,26,1,-1,0,0,0,0,0,2236,5265,5034,1091,0,2236,3265,3060,22,0,0,0,1,1,1,1,2271.0,5265,1430.5,8583,2,0.0,0.01195263157894737,0.6298987230295024,0
120000,2,2,2,26,0,0,0,0,0,2,87151,88304,89657,41720,29022,28422,3500,3103,1800,2381,0,1100,0,1,2,1,0,60712.666666666664,89657,1980.6666666666667,11884,1,0.7262583333333333,0.5059388888888888,0.032623615061107517,58729
30000,2,2,1,21,0,0,0,0,0,0,28404,29009,29831,29992,21754,18519,1467,1679,1230,827,1000,1000,0,0,0,0,0,26251.5,29992,1200.5,7203,0,0.9468,0.87505,0.0457307201493248,9885
20000,2,2,2,21,0,0,0,0,0,0,19382,20040,17850,13560,11748,10632,1318,1499,1099,333,2000,2000,0,0,0,0,0,15535.333333333334,20040,1374.8333333333333,8249,0,0.9691,0.7767666666666667,0.08849718920310688,8750
60000,2,1,2,22,0,0,0,0,0,0,57484,59521,59674,56018,36350,18203,3000,3000,1500,790,1000,1000,0,0,0,0,0,47875.0,59674,1715.0,10290,0,0.9580666666666666,0.7979166666666667,0.03582245430809399,39281
20000,2,1,2,22,0,0,0,0,0,0,16936,18139,18024,18500,18067,17640,2684,2000,1600,361,353,360,0,0,0,0,0,17884.333333333332,18500,1226.3333333333333,7358,0,0.8468,0.8942166666666667,0.06857025702197454,-704
50000,2,2,2,23,0,0,0,0,-1,0,97259,50017,48560,46978,19640,18937,3608,2110,2558,19640,683,699,1,0,0,0,0,46898.5,97259,4883.0,29298,0,1.94518,0.93797,0.10411846860773799,78322
30000,2,3,2,26,2,3,2,0,0,0,26412,25700,24989,25068,26145,27219,0,0,1500,1500,1500,1050,0,3,3,1,1,25922.166666666668,27219,925.0,5550,2,0.8804,0.8640722222222222,0.03568374557167932,-807
150000,2,2,2,27,0,0,0,0,0,0,58751,60163,62142,57777,51110,52284,3000,3000,2010,2000,2000,2000,0,0,0,0,0,57037.833333333336,62142,2335.0,14010,0,0.3916733333333333,0.3802522222222222,0.040937740154926405,6467
50000,2,1,2,22,2,2,0,0,0,0,50345,49245,50061,37766,29433,27537,0,1728,1730,1015,1000,1001,1,2,2,1,1,40731.166666666664,50345,1079.0,6474,1,1.0069,0.8146233333333333,0.02649077078568009,22808
210000,2,2,2,26,0,0,0,0,0,0,177492,179951,171135,166199,144060,132326,10000,10000,10000,10000,10000,10000,0,0,0,0,0,161860.5,179951,10000.0,60000,0,0.8452,0.7707642857142857,0.06178159588040319,45166
130000,2,3,1,25,0,0,0,0,0,-1,24885,26196,25476,22394,17907,1739,1740,2000,1209,1120,1739,35,0,0,0,0,0,19766.166666666668,26196,1307.1666666666667,7843,0,0.19142307692307692,0.1520474358974359,0.06613152103341569,23146
50000,2,2,1,26,1,-2,-2,-2,-2,-2,0,-69777,0,0,0,0,0,70000,0,0,0,0,0,1,1,1,1,-11629.5,0,11666.666666666666,70000,5,0.0,-0.23259,-1.0031958954956504,0
200000,2,1,2,26,-1,0,0,0,0,0,32938,25985,19496,16104,28666,18215,3000,1241,5000,16831,1000,1000,0,0,0,0,0,23567.333333333332,32938,4678.666666666667,28072,0,0.16469,0.11783666666666666,0.19852337981952423,14723
180000,2,1,1,26,-1,-1,-1,-1,-1,-1,4745,5865,6059,5537,17366,16971,5865,6091,5537,17366,16971,2785,0,0,0,0,0,9423.833333333334,17366,9102.5,54615,0,0.02636111111111111,0.05235462962962963,0.9659020568416956,-12226
190000,2,1,2,26,0,0,0,0,0,0,174519,179122,182680,154753,90540,92248,9000,8382,10221,10000,3000,10490,1,0,0,0,0,145643.66666666666,182680,8515.5,51093,0,0.9185210526315789,0.7665456140350877,0.0584680418647338,82271
160000,2,3,2,24,0,0,0,0,0,0,133268,133059,135452,136804,116042,118202,4753,5142,4450,4178,5000,5000,0,0,0,0,0,128804.5,136804,4753.833333333333,28523,0,0.832925,0.805028125,0.03690735442731685,15066
130000,2,1,2,23,-1,-1,-1,-1,-1,0,4459,13453,3656,5008,13734,14976,13485,3656,5024,13734,3000,822,0,0,0,0,0,9214.333333333334,14976,6620.166666666667,39721,0,0.0343,0.07087948717948718,0.7184639872662156,-10517
50000,2,1,2,23,-2,-2,-2,-2,-2,-2,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.166666666666664,307,0.0,0,6,0.00614,0.0010233333333333333,0.0,307
30000,2,3,1,21,0,0,0,0,2,0,28884,25277,25289,25971,25350,5082,2091,1600,1600,301,102,40,0,1,2,1,0,22642.166666666668,28884,955.6666666666666,5734,0,0.9628,0.754738888888889,0.04220738592449191,23802
20000,2,1,2,23,-1,0,0,0,0,0,4456,7339,9662,9708,4779,6968,3000,4029,5514,3000,3000,8000,0,0,0,0,0,7152.0,9708,4423.833333333333,26543,0,0.2228,0.3576,0.6185449291573453,-2512
110000,2,2,2,23,0,0,0,0,0,0,37129,32761,26428,23043,20338,7680,1800,1554,1212,0,0,74458,0,0,0,0,0,24563.166666666668,37129,13170.666666666666,79024,2,0.33753636363636363,0.22330151515151517,0.5361957945161793,29449
50000,2,3,2,24,2,0,0,0,0,0,57396,58941,60630,53662,20229,19044,2500,3000,5064,1000,840,1000,1,1,2,1,1,44983.666666666664,60630,2234.0,13404,0,1.14792,0.8996733333333333,0.04966247008173337,38352
50000,2,1,2,24,2,2,2,2,0,0,45049,43379,46097,44187,43165,37967,0,3628,8,1500,1490,1303,1,4,2,1,1,43307.333333333336,46097,1321.5,7929,1,0.90098,0.8661466666666667,0.030514462523668046,7082
80000,2,2,2,23,0,0,-1,0,0,0,80715,82687,80613,80671,72785,74313,5000,81000,2776,2600,2696,2812,0,0,0,0,0,78630.66666666667,82687,16147.333333333334,96884,0,1.0089375,0.9828833333333334,0.20535668865412984,6402
20000,2,2,1,24,0,0,2,0,0,2,16505,18817,18227,19632,20298,20337,2905,0,1720,1754,893,0,1,2,2,1,0,18969.333333333332,20337,1212.0,7272,2,0.82525,0.9484666666666666,0.06389259858016448,-3832
20000,2,2,1,24,0,0,0,-1,-1,-1,16393,8118,5463,1379,2668,390,1688,1463,1379,2668,390,390,0,0,0,0,0,5735.166666666667,16393,1329.6666666666667,7978,0,0.81965,0.28675833333333334,0.23184446833861266,16003
150000,2,1,2,23,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,6,0.0,0.0,0.0,0
50000,2,1,2,23,0,0,0,0,0,0,45345,46403,38343,32214,17292,7501,2010,2046,1866,310,300,483,0,0,0,0,0,31183.0,46403,1169.1666666666667,7015,0,0.9069,0.62366,0.037493719868731894,37844
20000,2,1,2,24,0,0,2,-1,-1,0,5275,5487,2778,6572,5016,2508,2778,0,6572,5016,0,0,0,1,2,1,0,4606.0,6572,2394.3333333333335,14366,3,0.26375,0.2303,0.5198292082790563,2767
130000,2,1,1,23,1,2,-1,-1,-1,-1,126885,62717,29615,22110,15352,10452,239,29615,22135,15352,10452,4623,0,2,2,1,1,44521.833333333336,126885,13736.0,82416,0,0.9760384615384615,0.34247564102564104,0.30852278470113914,116433
130000,2,2,2,25,-1,-1,-1,-1,-1,-1,3639,396,396,396,396,396,396,396,396,396,396,396,0,0,0,0,0,936.5,3639,396.0,2376,0,0.02799230769230769,0.0072038461538461536,0.4228510411105179,3243
60000,2,2,2,24,0,0,0,0,0,0,52676,41956,29626,29804,28045,28629,1778,1794,1772,1200,1186,1513,0,0,0,0,0,35122.666666666664,52676,1540.5,9243,0,0.8779333333333333,0.5853777777777778,0.04386056487738213,24047
110000,2,2,2,24,0,0,-1,-1,-1,-1,6071,0,3308,2527,1076,1164,0,3308,2527,1079,1167,1974,0,0,0,0,0,2357.6666666666665,6071,1675.8333333333333,10055,1,0.05519090909090909,0.021433333333333332,0.7108016400395871,4907
80000,2,2,2,22,1,2,2,-2,-2,-2,7369,7000,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,2394.8333333333335,7369,0.0,0,6,0.0921125,0.02993541666666667,0.0,7369
50000,2,1,2,24,0,0,0,0,0,0,40246,41679,41688,32806,18609,19793,2128,3000,6000,1000,1500,705,0,0,0,0,0,32470.166666666668,41688,2388.8333333333335,14333,0,0.80492,0.6494033333333333,0.07357009767940828,20453
80000,2,2,2,24,0,0,0,0,0,0,75125,77353,78321,73731,39643,39457,3503,5001,2092,1218,1445,878,0,0,0,0,0,63938.333333333336,78321,2356.1666666666665,14137,0,0.9390625,0.7992291666666667,0.03685061126606365,35668
150000,2,1,2,24,-2,-2,-2,-2,-2,-2,4244,9830,7588,13896,528,0,9830,7588,13907,528,0,6093,0,0,0,0,0,6014.333333333333,13896,6324.333333333333,37946,1,0.028293333333333334,0.04009555555555555,1.0515435348888766,4244
50000,2,1,2,24,1,2,2,0,0,2,50789,52158,51051,50959,51121,49344,2500,0,2100,3500,0,2000,0,4,2,1,1,50903.666666666664,52158,1683.3333333333333,10100,2,1.01578,1.0180733333333334,0.033068999613649314,1445
270000,2,2,1,25,0,0,0,0,0,0,184560,178592,170225,156719,151716,153519,6061,6081,5072,5009,5254,4069,0,0,0,0,0,165888.5,184560,5257.666666666667,31546,0,0.6835555555555556,0.6144018518518518,0.03169397918883266,31041
180000,2,1,2,23,0,0,0,0,0,0,6825,4094,4268,5423,6423,7404,2015,3000,3000,1000,1814,3000,0,0,0,0,0,5739.5,7404,2304.8333333333335,13829,0,0.03791666666666667,0.03188611111111111,0.401573888550106,-579
80000,2,1,2,24,-2,-2,-2,-2,-2,-2,0,698,4949,967,5762,0,698,4949,967,5775,0,0,0,0,0,0,0,2062.6666666666665,5762,2064.8333333333335,12389,2,0.0,0.02578333333333333,1.0010504201680674,0
50000,2,2,2,24,0,0,0,0,0,0,48393,49405,50934,7728,8390,48679,1814,2343,1137,799,41933,1943,1,0,0,0,0,35588.166666666664,50934,8328.166666666666,49969,0,0.96786,0.7117633333333333,0.23401505181965915,-286
210000,2,2,2,24,-1,-1,-1,-1,-1,-2,1077,7882,816,300,0,0,7960,816,300,0,0,0,1,0,0,0,0,1679.1666666666667,7882,1512.6666666666667,9076,3,0.0051285714285714285,0.007996031746031746,0.9008436724565757,1077
90000,2,2,2,24,0,0,0,0,0,2,12750,15359,16404,17424,18925,18483,3155,1600,1600,2100,0,1500,0,1,2,1,0,16557.5,18925,1659.1666666666667,9955,1,0.14166666666666666,0.18397222222222223,0.10020635160299965,-5733
130000,2,1,2,24,0,-1,-1,2,0,0,9920,5500,670,670,670,670,5555,670,0,0,0,0,0,1,2,1,0,3016.6666666666665,9920,1037.5,6225,4,0.07630769230769231,0.023205128205128205,0.3439226519337017,9250
60000,2,2,2,24,-2,-2,-2,-2,-2,-2,5648,12270,0,0,479,27485,12270,0,0,479,27485,0,0,0,0,0,0,7647.0,27485,6705.666666666667,40234,3,0.09413333333333333,0.12745,0.8769016171919272,-21837
320000,2,1,2,24,0,0,0,0,0,0,64232,67516,70774,70089,71994,57805,4000,4002,3000,15000,5000,5000,0,0,0,0,0,67068.33333333333,71994,6000.333333333333,36002,0,0.200725,0.20958854166666666,0.08946596754553814,6427
130000,2,1,2,25,1,-1,-1,-1,-1,-1,0,2178,604,700,0,1440,2178,604,700,0,1440,412,0,1,1,1,1,820.3333333333334,2178,889.0,5334,1,0.0,0.006310256410256411,1.0837058106460788,-1440
180000,2,2,2,25,0,0,0,0,0,0,109030,177633,139415,136942,114632,117808,78266,5203,30023,10024,10000,4458,0,0,0,0,0,132576.66666666666,177633,22995.666666666668,137974,0,0.6057222222222223,0.736537037037037,0.17345183918738846,-8778
100000,2,3,2,25,0,0,0,0,0,0,97997,97018,94247,62919,10492,4809,4000,4046,4752,4000,4500,3000,0,0,0,0,0,61247.0,97997,4049.6666666666665,24298,0,0.97997,0.61247,0.06612024534535024,93188
80000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,6,0.0,0.0,0.0,0
90000,2,4,2,25,-1,-1,-1,-1,-2,-2,1407,4989,998,0,0,0,5000,998,0,0,0,0,1,0,0,0,0,1232.3333333333333,4989,999.6666666666666,5998,4,0.015633333333333332,0.013692592592592591,0.8111982688666487,1407
310000,2,1,2,25,0,0,0,0,0,0,140483,141796,145125,148388,152132,155887,4000,4500,4500,5000,5000,5000,0,0,0,0,0,147301.83333333334,155887,4666.666666666667,28000,0,0.4531709677419355,0.4751672043010753,0.031680981567326044,-15404
360000,2,2,2,25,2,2,-2,-2,-2,-2,1614,-40,-40,-40,-40,1153,40,0,0,0,1193,17,0,2,2,1,1,434.5,1614,208.33333333333334,1250,3,0.004483333333333333,0.0012069444444444445,0.4794783275795934,461
180000,2,1,2,26,0,0,0,0,0,0,60258,51699,48469,49553,49772,50829,2130,2200,2200,2000,2000,2100,0,0,0,0,0,51763.333333333336,60258,2105.0,12630,0,0.33476666666666666,0.2875740740740741,0.040665850988473175,9429
40000,2,1,2,24,-2,-2,-2,-2,-2,-2,5247,7196,6597,5552,4081,3232,7196,6597,5552,4081,3232,8390,0,0,0,0,0,5317.5,7196,5841.333333333333,35048,0,0.131175,0.1329375,1.0985112051402601,2015
20000,2,1,2,24,2,-1,2,0,0,0,1015,19214,15703,9914,8200,11876,19214,0,1000,0,5000,5400,1,2,2,1,1,10987.0,19214,5102.333333333333,30614,2,0.05075,0.54935,0.4643973180425351,-10861
90000,2,2,1,24,0,0,0,0,0,2,86422,89710,70681,73595,90755,53692,5000,3300,22837,3300,0,1650,0,1,2,1,0,77475.83333333333,90755,6014.5,36087,1,0.9602444444444445,0.8608425925925925,0.07763065902270601,32730
